-65.172, 0, 0
-85.172, 0, 0
endData
127
100
200
-62.125, -16.935, -54.252, -16.935, -54.252, -16.935, -46.379, -16.935
-46.379, -16.935, -46.49, -31.935, -46.49, -31.935, -46.602, -46.935
-46.602, -46.935, -53.364, -46.935, -53.364, -46.935, -60.125, -46.935
-60.125, -46.935, -56.806, -46.935, -56.806, -46.935, -53.487, -46.935
-53.487, -46.935, -53.487, -54.049, -53.487, -54.049, -53.487, -61.162
-53.487, -61.162, -9.62, -61.162, -9.62, -61.162, 34.247, -61.162
34.247, -61.162, 34.247, -54.049, 34.247, -54.049, 34.247, -46.935
34.247, -46.935, 32.186, -46.935, 32.186, -46.935, 30.125, -46.935
30.125, -46.935, 45.125, -46.935, 45.125, -46.935, 60.125, -46.935
60.125, -46.935, 45.125, -46.935, 45.125, -46.935, 30.125, -46.935
30.125, -46.935, 32.186, -46.935, 32.186, -46.935, 34.247, -46.935
34.247, -46.935, 31.339, -40.55, 31.339, -40.55, 28.43, -34.164
28.43, -34.164, 26.012, -28.998, 26.012, -28.998, 23.595, -23.832
23.595, -23.832, 11.797, -29.666, 11.797, -29.666, 0, -35.5
0, -35.5, 0, -39.75, 0, -39.75, 0, -44
0, -44, 0, -39.75, 0, -39.75, 0, -35.5
0, -35.5, -6.614, -32.185, -6.614, -32.185, -13.228, -28.869
-13.228, -28.869, -18.411, -26.351, -18.411, -26.351, -23.595, -23.832
-23.595, -23.832, -23.548, -6.41, -23.548, -6.41, -23.501, 11.012
-23.501, 11.012, -23.548, 17.422, -23.548, 17.422, -23.595, 23.832
-23.595, 23.832, -17.873, 18.11, -17.873, 18.11, -12.15, 12.387
-12.15, 12.387, -33.374, 29.661, -33.374, 29.661, -54.598, 46.935
-54.598, 46.935, -57.361, 46.935, -57.361, 46.935, -60.125, 46.935
-60.125, 46.935, -57.361, 46.935, -57.361, 46.935, -54.598, 46.935
-54.598, 46.935, -54.598, 54.049, -54.598, 54.049, -54.598, 61.162
-54.598, 61.162, -10.175, 61.162, -10.175, 61.162, 34.247, 61.162
34.247, 61.162, 34.247, 54.049, 34.247, 54.049, 34.247, 46.935
34.247, 46.935, 32.186, 46.935, 32.186, 46.935, 30.125, 46.935
30.125, 46.935, 45.125, 46.935, 45.125, 46.935, 60.125, 46.935
60.125, 46.935, 45.125, 46.935, 45.125, 46.935, 30.125, 46.935
30.125, 46.935, 32.186, 46.935, 32.186, 46.935, 34.247, 46.935
34.247, 46.935, 31.332, 40.445, 31.332, 40.445, 28.418, 33.955
28.418, 33.955, 26.125, 28.893, 26.125, 28.893, 23.832, 23.832
23.832, 23.832, 11.916, 29.666, 11.916, 29.666, 0, 35.5
0, 35.5, 0, 39.75, 0, 39.75, 0, 44
0, 44, 0, 39.75, 0, 39.75, 0, 35.5
0, 35.5, 11.797, 29.666, 11.797, 29.666, 23.595, 23.832
23.595, 23.832, 17.872, 18.11, 17.872, 18.11, 12.15, 12.387
12.15, 12.387, 15.391, 15.628, 15.391, 15.628, 18.631, 18.869
18.631, 18.869, -0.397, 18.869, -0.397, 18.869, -19.425, 18.869
-19.425, 18.869, -28.829, 9.434, -28.829, 9.434, -38.232, 0
-38.232, 0, -51.702, 0, -51.702, 0, -65.172, 0
